mode,test_start,test_end,train_start,train_end,selected_config_id,train_selection_score,train_sharpe,train_cagr,train_max_drawdown,requested_start_date,actual_start_date,start_group
rolling,2021-12-29,2022-03-29,2018-12-28,2021-12-28,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.80575,1.3665231821836104,0.33195506159316124,-0.317808196968289,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2022-03-30,2022-06-29,2019-04-01,2022-03-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.80725,1.1353377166137397,0.2635064574173469,-0.3178081969682892,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2022-06-30,2022-09-28,2019-07-01,2022-06-29,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8012500000000001,0.853141760874379,0.19086718565097027,-0.31658191331211816,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2022-09-29,2022-12-28,2019-09-30,2022-09-28,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.80375,0.7816493460092514,0.17416252092898943,-0.3178081969682893,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2022-12-29,2023-03-30,2019-12-30,2022-12-28,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau0.75_eta0.05,0.8003750000000001,0.68753717584526,0.15134235918299654,-0.31624653650357326,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2023-03-31,2023-06-30,2020-03-31,2023-03-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.827875,1.312059967604664,0.2744975430546188,-0.18402847645793496,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2023-07-03,2023-09-29,2020-06-30,2023-06-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.8325000000000001,1.238917989165925,0.23180513144476156,-0.18402847645793452,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2023-10-02,2023-12-29,2020-09-29,2023-09-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.829875,1.0286027410368368,0.1802148622761639,-0.18653607633832214,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2024-01-02,2024-04-02,2020-12-29,2023-12-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.834875,0.9537658748291965,0.1615163007320055,-0.18653607633832237,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2024-04-03,2024-07-02,2021-03-31,2024-04-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8398749999999999,0.9120795502182127,0.1508846632642853,-0.18653607633832225,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2024-07-03,2024-10-01,2021-06-30,2024-07-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8385,0.8355714297851862,0.13550373768679513,-0.1865360763383228,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2024-10-02,2024-12-31,2021-09-29,2024-10-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.844125,0.916613148696184,0.15379322016774144,-0.18653607633832248,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2025-01-02,2025-04-03,2021-12-29,2024-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8462500000000001,0.7894987006782365,0.12810223915929186,-0.18653607633832336,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2025-04-04,2025-07-07,2022-03-30,2025-04-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8466249999999998,0.608186522528264,0.09410333135977789,-0.18231297749270392,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2025-07-08,2025-10-03,2022-06-30,2025-07-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.951125,1.154420761486022,0.2064231931242675,-0.18720011515429047,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2025-10-06,2026-01-05,2022-09-29,2025-10-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9512499999999999,1.4536906655760562,0.25335701393743215,-0.18416544661458245,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2026-01-06,2026-04-07,2022-12-29,2026-01-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.960125,1.617575691342713,0.25884084295500176,-0.18416544661458278,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2026-04-08,2026-05-15,2023-03-31,2026-04-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.50_tilt0.30_tau0.75_eta0.03,0.960125,1.3439687785730834,0.204591777617654,-0.18880389832836686,2018-06-28,2018-06-28,annual_block_phase_anchor
rolling,2019-01-02,2019-04-02,2017-06-28,2018-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.921875,0.5555453244799429,0.07457949773411632,-0.19152314092457523,2019-01-02,2019-01-02,annual
rolling,2019-04-03,2019-07-02,2017-06-28,2019-04-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.896125,1.1095242151915254,0.1681136967192567,-0.19058276968441,2019-01-02,2019-01-02,annual
rolling,2019-07-03,2019-10-01,2017-06-28,2019-07-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.89025,1.1231360961635977,0.16800309512501777,-0.19058276968441,2019-01-02,2019-01-02,annual
rolling,2019-10-02,2019-12-31,2017-06-28,2019-10-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.9091250000000001,0.9729342710268991,0.14426352514690777,-0.19152314092457523,2019-01-02,2019-01-02,annual
rolling,2020-01-02,2020-04-01,2017-06-28,2019-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.922125,1.1871527855258293,0.17615886536093672,-0.19152314092457523,2019-01-02,2019-01-02,annual
rolling,2020-04-02,2020-07-01,2017-06-28,2020-04-01,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.797125,0.3788792615489973,0.06129351004981731,-0.32012720395683003,2019-01-02,2019-01-02,annual
rolling,2020-07-02,2020-09-30,2017-06-30,2020-07-01,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.804875,0.7615155145120626,0.16138030908085632,-0.3201272039568299,2019-01-02,2019-01-02,annual
rolling,2020-10-01,2020-12-30,2017-09-29,2020-09-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.8002499999999999,0.8106447192024006,0.17795514022105885,-0.3194788030053113,2019-01-02,2019-01-02,annual
rolling,2020-12-31,2021-04-01,2017-12-29,2020-12-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.7924999999999999,0.8784007334101606,0.2002595622517387,-0.31947880300531106,2019-01-02,2019-01-02,annual
rolling,2021-04-05,2021-07-01,2018-04-03,2021-04-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.799125,1.1043773712953102,0.26396088702458087,-0.3178081969682892,2019-01-02,2019-01-02,annual
rolling,2021-07-02,2021-09-30,2018-07-02,2021-07-01,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.80175,1.0852538364703326,0.25732444120477216,-0.3165819133121185,2019-01-02,2019-01-02,annual
rolling,2021-10-01,2021-12-30,2018-10-01,2021-09-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.802125,0.9815136277185096,0.22769260594047602,-0.3165819133121185,2019-01-02,2019-01-02,annual
rolling,2021-12-31,2022-03-31,2019-01-02,2021-12-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805625,1.3539725061483103,0.32806716041293593,-0.3178081969682892,2019-01-02,2019-01-02,annual
rolling,2022-04-01,2022-07-01,2019-04-03,2022-03-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805875,1.0862107559186869,0.2494588394038706,-0.3178081969682891,2019-01-02,2019-01-02,annual
rolling,2022-07-05,2022-09-30,2019-07-03,2022-07-01,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8022500000000001,0.8311293310016861,0.18464547158798483,-0.3165819133121185,2019-01-02,2019-01-02,annual
rolling,2022-10-03,2022-12-30,2019-10-02,2022-09-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.05,0.8025,0.7507370562344015,0.16553468812153604,-0.3173956489440384,2019-01-02,2019-01-02,annual
rolling,2023-01-03,2023-04-03,2020-01-02,2022-12-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau0.75_eta0.05,0.8001250000000001,0.7167508767681395,0.1599559662589234,-0.31624653650357315,2019-01-02,2019-01-02,annual
rolling,2023-04-04,2023-07-05,2020-04-02,2023-04-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.827125,1.4533337149701444,0.3080885300260672,-0.18402847645793552,2019-01-02,2019-01-02,annual
rolling,2023-07-06,2023-10-03,2020-07-02,2023-07-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.8321249999999999,1.2002092167431306,0.22291034351401384,-0.18402847645793485,2019-01-02,2019-01-02,annual
rolling,2023-10-04,2024-01-03,2020-10-01,2023-10-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8296250000000001,0.9928742955635987,0.17289634171341683,-0.18653607633832237,2019-01-02,2019-01-02,annual
rolling,2024-01-04,2024-04-04,2020-12-31,2024-01-03,joint_a0.50_ls0.50_lcrowd0.05_lcred0.10_li0.25_tilt0.50_tau0.75_eta0.03,0.85075,0.9168538702306749,0.15330450484374292,-0.19023146215230402,2019-01-02,2019-01-02,annual
rolling,2024-04-05,2024-07-05,2021-04-05,2024-04-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8401250000000001,0.8817959373040122,0.14503858879037712,-0.1865360763383227,2019-01-02,2019-01-02,annual
rolling,2024-07-08,2024-10-03,2021-07-02,2024-07-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.83025,0.8261256424306321,0.13368136735338965,-0.18653607633832292,2019-01-02,2019-01-02,annual
rolling,2024-10-04,2025-01-03,2021-10-01,2024-10-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8435,0.944164190842614,0.15909190710521903,-0.18653607633832336,2019-01-02,2019-01-02,annual
rolling,2025-01-06,2025-04-07,2021-12-31,2025-01-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8457500000000001,0.8083689670552012,0.13181069380002564,-0.18653607633832225,2019-01-02,2019-01-02,annual
rolling,2025-04-08,2025-07-09,2022-04-01,2025-04-07,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8935000000000001,0.4855446228860001,0.07145599031963945,-0.18088207303685833,2019-01-02,2019-01-02,annual
rolling,2025-07-10,2025-10-07,2022-07-05,2025-07-09,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9510000000000002,1.1969641241578943,0.21575377763805292,-0.18416544661458267,2019-01-02,2019-01-02,annual
rolling,2025-10-08,2026-01-07,2022-10-03,2025-10-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9530000000000001,1.5281434132182734,0.26757449635929786,-0.18416544661458234,2019-01-02,2019-01-02,annual
rolling,2026-01-08,2026-04-09,2023-01-03,2026-01-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.96075,1.580205575173028,0.2511953200174326,-0.18416544661458245,2019-01-02,2019-01-02,annual
rolling,2026-04-10,2026-05-15,2023-04-04,2026-04-09,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.50_tilt0.30_tau0.75_eta0.03,0.96025,1.3577047839977754,0.20741311917099314,-0.18880389832836708,2019-01-02,2019-01-02,annual
rolling,2020-01-02,2020-04-01,2017-06-28,2019-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.922125,1.1871527855258293,0.17615886536093672,-0.19152314092457523,2020-01-02,2020-01-02,annual
rolling,2020-04-02,2020-07-01,2017-06-28,2020-04-01,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.797125,0.3788792615489973,0.06129351004981731,-0.32012720395683003,2020-01-02,2020-01-02,annual
rolling,2020-07-02,2020-09-30,2017-06-30,2020-07-01,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.804875,0.7615155145120626,0.16138030908085632,-0.3201272039568299,2020-01-02,2020-01-02,annual
rolling,2020-10-01,2020-12-30,2017-09-29,2020-09-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.8002499999999999,0.8106447192024006,0.17795514022105885,-0.3194788030053113,2020-01-02,2020-01-02,annual
rolling,2020-12-31,2021-04-01,2017-12-29,2020-12-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.7924999999999999,0.8784007334101606,0.2002595622517387,-0.31947880300531106,2020-01-02,2020-01-02,annual
rolling,2021-04-05,2021-07-01,2018-04-03,2021-04-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.799125,1.1043773712953102,0.26396088702458087,-0.3178081969682892,2020-01-02,2020-01-02,annual
rolling,2021-07-02,2021-09-30,2018-07-02,2021-07-01,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.80175,1.0852538364703326,0.25732444120477216,-0.3165819133121185,2020-01-02,2020-01-02,annual
rolling,2021-10-01,2021-12-30,2018-10-01,2021-09-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.802125,0.9815136277185096,0.22769260594047602,-0.3165819133121185,2020-01-02,2020-01-02,annual
rolling,2021-12-31,2022-03-31,2019-01-02,2021-12-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805625,1.3539725061483103,0.32806716041293593,-0.3178081969682892,2020-01-02,2020-01-02,annual
rolling,2022-04-01,2022-07-01,2019-04-03,2022-03-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805875,1.0862107559186869,0.2494588394038706,-0.3178081969682891,2020-01-02,2020-01-02,annual
rolling,2022-07-05,2022-09-30,2019-07-03,2022-07-01,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8022500000000001,0.8311293310016861,0.18464547158798483,-0.3165819133121185,2020-01-02,2020-01-02,annual
rolling,2022-10-03,2022-12-30,2019-10-02,2022-09-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.05,0.8025,0.7507370562344015,0.16553468812153604,-0.3173956489440384,2020-01-02,2020-01-02,annual
rolling,2023-01-03,2023-04-03,2020-01-02,2022-12-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau0.75_eta0.05,0.8001250000000001,0.7167508767681395,0.1599559662589234,-0.31624653650357315,2020-01-02,2020-01-02,annual
rolling,2023-04-04,2023-07-05,2020-04-02,2023-04-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.827125,1.4533337149701444,0.3080885300260672,-0.18402847645793552,2020-01-02,2020-01-02,annual
rolling,2023-07-06,2023-10-03,2020-07-02,2023-07-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.8321249999999999,1.2002092167431306,0.22291034351401384,-0.18402847645793485,2020-01-02,2020-01-02,annual
rolling,2023-10-04,2024-01-03,2020-10-01,2023-10-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8296250000000001,0.9928742955635987,0.17289634171341683,-0.18653607633832237,2020-01-02,2020-01-02,annual
rolling,2024-01-04,2024-04-04,2020-12-31,2024-01-03,joint_a0.50_ls0.50_lcrowd0.05_lcred0.10_li0.25_tilt0.50_tau0.75_eta0.03,0.85075,0.9168538702306749,0.15330450484374292,-0.19023146215230402,2020-01-02,2020-01-02,annual
rolling,2024-04-05,2024-07-05,2021-04-05,2024-04-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8401250000000001,0.8817959373040122,0.14503858879037712,-0.1865360763383227,2020-01-02,2020-01-02,annual
rolling,2024-07-08,2024-10-03,2021-07-02,2024-07-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.83025,0.8261256424306321,0.13368136735338965,-0.18653607633832292,2020-01-02,2020-01-02,annual
rolling,2024-10-04,2025-01-03,2021-10-01,2024-10-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8435,0.944164190842614,0.15909190710521903,-0.18653607633832336,2020-01-02,2020-01-02,annual
rolling,2025-01-06,2025-04-07,2021-12-31,2025-01-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8457500000000001,0.8083689670552012,0.13181069380002564,-0.18653607633832225,2020-01-02,2020-01-02,annual
rolling,2025-04-08,2025-07-09,2022-04-01,2025-04-07,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8935000000000001,0.4855446228860001,0.07145599031963945,-0.18088207303685833,2020-01-02,2020-01-02,annual
rolling,2025-07-10,2025-10-07,2022-07-05,2025-07-09,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9510000000000002,1.1969641241578943,0.21575377763805292,-0.18416544661458267,2020-01-02,2020-01-02,annual
rolling,2025-10-08,2026-01-07,2022-10-03,2025-10-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9530000000000001,1.5281434132182734,0.26757449635929786,-0.18416544661458234,2020-01-02,2020-01-02,annual
rolling,2026-01-08,2026-04-09,2023-01-03,2026-01-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.96075,1.580205575173028,0.2511953200174326,-0.18416544661458245,2020-01-02,2020-01-02,annual
rolling,2026-04-10,2026-05-15,2023-04-04,2026-04-09,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.50_tilt0.30_tau0.75_eta0.03,0.96025,1.3577047839977754,0.20741311917099314,-0.18880389832836708,2020-01-02,2020-01-02,annual
rolling,2021-01-04,2021-04-05,2018-01-02,2020-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.7929999999999999,0.8913161940423893,0.20399525343496894,-0.3194788030053115,2021-01-04,2021-01-04,annual
rolling,2021-04-06,2021-07-02,2018-04-04,2021-04-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.799,1.103542645345521,0.2637008160362777,-0.31780819696828955,2021-01-04,2021-01-04,annual
rolling,2021-07-06,2021-10-01,2018-07-03,2021-07-02,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8006249999999999,1.089394975275543,0.2585785895385355,-0.3165819133121185,2021-01-04,2021-01-04,annual
rolling,2021-10-04,2021-12-31,2018-10-02,2021-10-01,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8019999999999999,0.9941111930829499,0.23145867393480613,-0.3165819133121184,2021-01-04,2021-01-04,annual
rolling,2022-01-03,2022-04-01,2019-01-03,2021-12-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.806,1.3505533882479344,0.32703609941714373,-0.3178081969682891,2021-01-04,2021-01-04,annual
