mode,test_start,test_end,train_start,train_end,selected_config_id,train_selection_score,train_sharpe,train_cagr,train_max_drawdown,requested_start_date,actual_start_date,start_group
rolling,2021-11-30,2022-03-01,2018-11-28,2021-11-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.00_tilt0.50_tau1.00_eta0.05,0.8128750000000002,1.1903946127478815,0.28578369206274257,-0.31615921060849606,2018-08-29,2018-08-29,block_phase
rolling,2022-03-02,2022-05-31,2019-03-04,2022-03-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.8003750000000001,1.070331444618906,0.24376491724017368,-0.3178081969682892,2018-08-29,2018-08-29,block_phase
rolling,2022-06-01,2022-08-30,2019-06-03,2022-05-31,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.803125,1.0948687854301138,0.2571267331606961,-0.3165819133121184,2018-08-29,2018-08-29,block_phase
rolling,2022-08-31,2022-11-29,2019-08-30,2022-08-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.804625,0.9031843904219943,0.2073081168340185,-0.31780819696828944,2018-08-29,2018-08-29,block_phase
rolling,2022-11-30,2023-03-02,2019-11-29,2022-11-29,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau0.75_eta0.05,0.8004999999999999,0.8132391721523663,0.18635112014877087,-0.31624653650357326,2018-08-29,2018-08-29,block_phase
rolling,2023-03-03,2023-06-01,2020-03-03,2023-03-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.10_tilt0.50_tau0.75_eta0.05,0.807625,0.8699560562048919,0.20644383747536432,-0.25761547776505034,2018-08-29,2018-08-29,block_phase
rolling,2023-06-02,2023-08-31,2020-06-02,2023-06-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8385,1.158202373898274,0.2205284461455279,-0.1865360763383226,2018-08-29,2018-08-29,block_phase
rolling,2023-09-01,2023-11-30,2020-08-31,2023-08-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8252499999999999,1.0044410309535483,0.17909569727172814,-0.18653607633832214,2018-08-29,2018-08-29,block_phase
rolling,2023-12-01,2024-03-04,2020-11-30,2023-11-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.833375,0.9208888207352659,0.15483638888624496,-0.18653607633832248,2018-08-29,2018-08-29,block_phase
rolling,2024-03-05,2024-06-03,2021-03-03,2024-03-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8383749999999999,0.9610172724953266,0.1614627756775029,-0.1865360763383218,2018-08-29,2018-08-29,block_phase
rolling,2024-06-04,2024-09-03,2021-06-02,2024-06-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.840625,0.821637845102118,0.1331874128040489,-0.18653607633832303,2018-08-29,2018-08-29,block_phase
rolling,2024-09-04,2024-12-02,2021-08-31,2024-09-03,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.85225,0.7684917636597975,0.12313441277560555,-0.1905378376136463,2018-08-29,2018-08-29,block_phase
rolling,2024-12-03,2025-03-06,2021-11-30,2024-12-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.844875,0.932719221503073,0.15686837360091044,-0.18653607633832192,2018-08-29,2018-08-29,block_phase
rolling,2025-03-07,2025-06-05,2022-03-02,2025-03-06,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.844,0.8826911556285101,0.14493331340607307,-0.18653607633832214,2018-08-29,2018-08-29,block_phase
rolling,2025-06-06,2025-09-05,2022-06-01,2025-06-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.9516249999999999,0.8630846349523416,0.1512054418622104,-0.1872001151542908,2018-08-29,2018-08-29,block_phase
rolling,2025-09-08,2025-12-04,2022-08-31,2025-09-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9496249999999999,1.2036008657652428,0.20871569293811332,-0.18416544661458267,2018-08-29,2018-08-29,block_phase
rolling,2025-12-05,2026-03-09,2022-11-30,2025-12-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.966625,1.3970933925642168,0.22552627428004834,-0.18720011515429003,2018-08-29,2018-08-29,block_phase
rolling,2026-03-10,2026-05-15,2023-03-03,2026-03-09,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.9637500000000001,1.466107464334182,0.22562686026548007,-0.1872001151542907,2018-08-29,2018-08-29,block_phase
rolling,2018-09-28,2018-12-28,2017-06-28,2018-09-27,joint_a0.50_ls0.50_lcrowd0.05_lcred0.10_li0.50_tilt0.30_tau1.00_eta0.03,0.8881249999999999,1.6604997999471443,0.21848794139819327,-0.10002414931199333,2018-09-28,2018-09-28,block_phase
rolling,2018-12-31,2019-04-01,2017-06-28,2018-12-28,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.922625,0.517233446531358,0.06844753708932316,-0.19152314092457523,2018-09-28,2018-09-28,block_phase
rolling,2019-04-02,2019-07-01,2017-06-28,2019-04-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.89825,1.1057800062181178,0.16764541318560333,-0.19058276968441,2018-09-28,2018-09-28,block_phase
rolling,2019-07-02,2019-09-30,2017-06-28,2019-07-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.892,1.1154287505646203,0.16682935497093054,-0.19058276968441,2018-09-28,2018-09-28,block_phase
rolling,2019-10-01,2019-12-30,2017-06-28,2019-09-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.9088750000000001,1.0077433151827897,0.15019010351266115,-0.19152314092457523,2018-09-28,2018-09-28,block_phase
rolling,2019-12-31,2020-03-31,2017-06-28,2019-12-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.9225,1.18046328445311,0.17514668306710957,-0.19152314092457523,2018-09-28,2018-09-28,block_phase
rolling,2020-04-01,2020-06-30,2017-06-28,2020-03-31,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.7998749999999999,0.45506784670239786,0.07916531690832862,-0.32012720395683003,2018-09-28,2018-09-28,block_phase
rolling,2020-07-01,2020-09-29,2017-06-29,2020-06-30,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.806125,0.7407352423055804,0.15585867048582225,-0.3201272039568299,2018-09-28,2018-09-28,block_phase
rolling,2020-09-30,2020-12-29,2017-09-28,2020-09-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.8006249999999999,0.8007784315101283,0.17518370320008003,-0.3194788030053114,2018-09-28,2018-09-28,block_phase
rolling,2020-12-30,2021-03-31,2017-12-28,2020-12-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.7917499999999998,0.876575273679033,0.1997299674110442,-0.3194788030053114,2018-09-28,2018-09-28,block_phase
rolling,2021-04-01,2021-06-30,2018-04-02,2021-03-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.799,1.0588638260753396,0.25076479665737383,-0.3178081969682893,2018-09-28,2018-09-28,block_phase
rolling,2021-07-01,2021-09-29,2018-06-29,2021-06-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8018750000000001,1.0809733126754517,0.2560418654889154,-0.3165819133121184,2018-09-28,2018-09-28,block_phase
rolling,2021-09-30,2021-12-29,2018-09-28,2021-09-29,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8012500000000001,1.0031936615815242,0.23389862562464958,-0.31658191331211816,2018-09-28,2018-09-28,block_phase
rolling,2021-12-30,2022-03-30,2018-12-31,2021-12-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805875,1.3709096677420443,0.3332851723621455,-0.3178081969682893,2018-09-28,2018-09-28,block_phase
rolling,2022-03-31,2022-06-30,2019-04-02,2022-03-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805875,1.1098838709299417,0.25608749261366937,-0.317808196968289,2018-09-28,2018-09-28,block_phase
rolling,2022-07-01,2022-09-29,2019-07-02,2022-06-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8018750000000001,0.8242965217807633,0.18269474484852344,-0.3165819133121187,2018-09-28,2018-09-28,block_phase
rolling,2022-09-30,2022-12-29,2019-10-01,2022-09-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.8035,0.7451342803937527,0.16391785200416953,-0.3178081969682889,2018-09-28,2018-09-28,block_phase
rolling,2022-12-30,2023-03-31,2019-12-31,2022-12-29,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau0.75_eta0.05,0.8,0.7227369150637662,0.1617019131043318,-0.31624653650357304,2018-09-28,2018-09-28,block_phase
rolling,2023-04-03,2023-07-03,2020-04-01,2023-03-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.8282499999999999,1.3627318080105868,0.2873700191412305,-0.18402847645793485,2018-09-28,2018-09-28,block_phase
rolling,2023-07-05,2023-10-02,2020-07-01,2023-07-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.8323750000000001,1.2152518641117165,0.22623520393148255,-0.18402847645793463,2018-09-28,2018-09-28,block_phase
rolling,2023-10-03,2024-01-02,2020-09-30,2023-10-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8296250000000001,1.029685621164666,0.18043272266789634,-0.18653607633832225,2018-09-28,2018-09-28,block_phase
rolling,2024-01-03,2024-04-03,2020-12-30,2024-01-02,joint_a0.50_ls0.50_lcrowd0.05_lcred0.10_li0.25_tilt0.50_tau0.75_eta0.03,0.849,0.936529073633635,0.15715922590419007,-0.19023146215230535,2018-09-28,2018-09-28,block_phase
rolling,2024-04-04,2024-07-03,2021-04-01,2024-04-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8397499999999999,0.9178425341993902,0.15200559415048742,-0.18653607633832292,2018-09-28,2018-09-28,block_phase
rolling,2024-07-05,2024-10-02,2021-07-01,2024-07-03,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8352499999999999,0.8379280606659456,0.13595952289258073,-0.18653607633832237,2018-09-28,2018-09-28,block_phase
rolling,2024-10-03,2025-01-02,2021-09-30,2024-10-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.844,0.9157806597066827,0.1536267492604202,-0.1865360763383227,2018-09-28,2018-09-28,block_phase
rolling,2025-01-03,2025-04-04,2021-12-30,2025-01-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8462500000000001,0.7851227697177111,0.1272574646387985,-0.18653607633832248,2018-09-28,2018-09-28,block_phase
rolling,2025-04-07,2025-07-08,2022-03-31,2025-04-04,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.89,0.4632153733655815,0.06737945345600216,-0.180882073036858,2018-09-28,2018-09-28,block_phase
rolling,2025-07-09,2025-10-06,2022-07-01,2025-07-08,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.952375,1.1781268761072958,0.21133733921646192,-0.18720011515429058,2018-09-28,2018-09-28,block_phase
rolling,2025-10-07,2026-01-06,2022-09-30,2025-10-06,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.952,1.505373553913618,0.26321315599643413,-0.18416544661458267,2018-09-28,2018-09-28,block_phase
rolling,2026-01-07,2026-04-08,2022-12-30,2026-01-06,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.96075,1.5908221559333648,0.2530856170546334,-0.18416544661458267,2018-09-28,2018-09-28,block_phase
rolling,2026-04-09,2026-05-15,2023-04-03,2026-04-08,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.50_tilt0.30_tau0.75_eta0.03,0.961,1.357218751190341,0.20732539473865574,-0.1888038983283672,2018-09-28,2018-09-28,block_phase
rolling,2018-10-29,2019-01-30,2017-06-28,2018-10-26,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau1.00_eta0.03,0.871875,0.9707542578791517,0.12735749741741653,-0.10015124185858693,2018-10-29,2018-10-29,block_phase
rolling,2019-01-31,2019-05-01,2017-06-28,2019-01-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.921625,0.8077050128617902,0.1191464635432875,-0.19152314092457523,2018-10-29,2018-10-29,block_phase
rolling,2019-05-02,2019-07-31,2017-06-28,2019-05-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.8952500000000001,1.1757477167127433,0.1764316479618342,-0.19058276968441,2018-10-29,2018-10-29,block_phase
rolling,2019-08-01,2019-10-29,2017-06-28,2019-07-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau0.75_eta0.03,0.8979999999999999,1.1207423051051277,0.16558419474458796,-0.19058276968441,2018-10-29,2018-10-29,block_phase
rolling,2019-10-30,2020-01-30,2017-06-28,2019-10-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.9092500000000001,1.0488751454701029,0.15690302399670042,-0.19152314092457523,2018-10-29,2018-10-29,block_phase
rolling,2020-01-31,2020-04-30,2017-06-28,2020-01-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.50_li0.50_tilt0.30_tau1.00_eta0.03,0.9397500000000001,1.2106027337482648,0.17884900839495255,-0.19152314092457523,2018-10-29,2018-10-29,block_phase
rolling,2020-05-01,2020-07-30,2017-06-28,2020-04-30,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.805375,0.6374995287901818,0.12799625884402666,-0.32012720395683003,2018-10-29,2018-10-29,block_phase
rolling,2020-07-31,2020-10-28,2017-07-31,2020-07-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.80425,0.7809589525478297,0.16757096873078892,-0.3194788030053113,2018-10-29,2018-10-29,block_phase
rolling,2020-10-29,2021-01-29,2017-10-27,2020-10-28,joint_a0.50_ls0.50_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.798375,0.7297784840450131,0.15669077833062017,-0.32012720395683003,2018-10-29,2018-10-29,block_phase
rolling,2021-02-01,2021-04-30,2018-01-30,2021-01-29,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.05,0.793625,0.78942466765447,0.17519624926920008,-0.3194788030053114,2018-10-29,2018-10-29,block_phase
rolling,2021-05-03,2021-07-30,2018-05-01,2021-04-30,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.799625,1.1046982125322822,0.26264895624953066,-0.3178081969682891,2018-10-29,2018-10-29,block_phase
rolling,2021-08-02,2021-10-28,2018-07-31,2021-07-30,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.80175,1.0748447389005311,0.25442399429398255,-0.31675751201708224,2018-10-29,2018-10-29,block_phase
rolling,2021-10-29,2022-01-28,2018-10-29,2021-10-28,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.80275,1.1854886583548419,0.28638799786476365,-0.3165819133121185,2018-10-29,2018-10-29,block_phase
rolling,2022-01-31,2022-04-29,2019-01-31,2022-01-28,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.8029999999999999,1.1929384116967023,0.2771296346941081,-0.3178081969682891,2018-10-29,2018-10-29,block_phase
rolling,2022-05-02,2022-08-01,2019-05-02,2022-04-29,joint_a0.67_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau1.00_eta0.05,0.8025,0.9497861266129368,0.2131547762299444,-0.31658191331211816,2018-10-29,2018-10-29,block_phase
rolling,2022-08-02,2022-10-28,2019-08-01,2022-08-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau1.00_eta0.05,0.805875,0.9334854747655542,0.21629585069205914,-0.317808196968289,2018-10-29,2018-10-29,block_phase
rolling,2022-10-31,2023-01-31,2019-10-30,2022-10-28,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.05,0.7994999999999999,0.835905049146349,0.19216294220953856,-0.31739564894403804,2018-10-29,2018-10-29,block_phase
rolling,2023-02-01,2023-05-02,2020-01-31,2023-01-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.10_tilt0.50_tau0.75_eta0.05,0.80625,0.7958346839770517,0.18618958149127796,-0.3159193982787646,2018-10-29,2018-10-29,block_phase
rolling,2023-05-03,2023-08-02,2020-05-01,2023-05-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.836125,1.1916637244385855,0.23043627249345433,-0.18653607633832248,2018-10-29,2018-10-29,block_phase
rolling,2023-08-03,2023-10-31,2020-07-31,2023-08-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.10_tilt0.50_tau0.75_eta0.03,0.82925,1.1846959428078263,0.21772004360887465,-0.1840284764579352,2018-10-29,2018-10-29,block_phase
rolling,2023-11-01,2024-02-01,2020-10-29,2023-10-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8306250000000001,1.036633809518002,0.18000948144544537,-0.18653607633832137,2018-10-29,2018-10-29,block_phase
rolling,2024-02-02,2024-05-02,2021-02-01,2024-02-01,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.83675,0.9969157582451368,0.1696219656896525,-0.18653607633832248,2018-10-29,2018-10-29,block_phase
rolling,2024-05-03,2024-08-02,2021-05-03,2024-05-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.841375,0.7897078421520389,0.1275473563167253,-0.18653607633832214,2018-10-29,2018-10-29,block_phase
rolling,2024-08-05,2024-10-31,2021-08-02,2024-08-02,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8487500000000001,0.7953883033481843,0.1281926926115533,-0.1865360763383227,2018-10-29,2018-10-29,block_phase
rolling,2024-11-01,2025-02-04,2021-10-29,2024-10-31,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8450000000000001,0.8476346746864224,0.13981172863627278,-0.18653607633832248,2018-10-29,2018-10-29,block_phase
rolling,2025-02-05,2025-05-06,2022-01-31,2025-02-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.25_tilt0.50_tau0.75_eta0.03,0.8385,0.9176918246087656,0.1526758079570516,-0.1865360763383236,2018-10-29,2018-10-29,block_phase
rolling,2025-05-07,2025-08-06,2022-05-02,2025-05-06,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.50_tau1.00_eta0.03,0.9478750000000001,0.794193512613616,0.13988049356634047,-0.18416544661458278,2018-10-29,2018-10-29,block_phase
rolling,2025-08-07,2025-11-04,2022-08-02,2025-08-06,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.9564999999999999,1.0390565269552843,0.17927342525556234,-0.1872001151542907,2018-10-29,2018-10-29,block_phase
rolling,2025-11-05,2026-02-05,2022-10-31,2025-11-04,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.9616250000000001,1.3489704592059943,0.22391982604565586,-0.1872001151542907,2018-10-29,2018-10-29,block_phase
rolling,2026-02-06,2026-05-07,2023-02-01,2026-02-05,joint_a0.50_ls0.25_lcrowd0.05_lcred0.25_li0.50_tilt0.30_tau0.75_eta0.03,0.960625,1.4136499499580049,0.21822113730685766,-0.18720011515429014,2018-10-29,2018-10-29,block_phase
rolling,2026-05-08,2026-05-15,2023-05-03,2026-05-07,joint_a0.50_ls0.25_lcrowd0.05_lcred0.10_li0.50_tilt0.50_tau1.00_eta0.03,0.95325,1.581525760366412,0.24459015916844806,-0.1864060476143281,2018-10-29,2018-10-29,block_phase
